FOODID;EUFDNAME;BESTLOC;ACQTYPE;METHTYPE;METHIND
33042;F18D2CN6;47,758;S;R;MI0002
33042;F18D3N3;13,929;S;R;MI0002
33042;F20D4N6;0;S;R;MI0002
33042;F20D5N3;0;S;R;MI0002
33042;F22D6N3;0;S;R;MI0002
33042;CHOLE;12,17;S;R;MI0002
33042;STERT;0;S;R;MI0002
33042;TRP;44,3;S;R;MI0002
33042;MYRIC;0;S;R;MI0002
33042;QUERCE;0;S;R;MI0002
33043;ENERC;329,52;S;R;MI0002
33043;FAT;3,623;S;R;MI0002
33043;CHOAVL;8,203;S;R;MI0002
33043;CHOCDF;11,105;S;R;MI0002
33043;PROT;2,09;S;R;MI0002
33043;ALC;0;S;R;MI0002
33043;ASH;1,014;S;R;MI0002
33043;WATER;84,34;S;R;MI0002
33043;OA;0,221;S;R;MI0002
33043;SUGOH;0;S;R;MI0002
33043;SUGAR;5,264;S;R;MI0002
33043;FRUS;1,869;S;R;MI0002
33043;GALS;0,037;S;R;MI0002
33043;GLUS;2,468;S;R;MI0002
33043;LACS;0,017;S;R;MI0002
33043;MALS;0,01;S;R;MI0002
33043;SUCS;0,859;S;R;MI0002
33043;STARCH;2,94;S;R;MI0002
33043;FIBC;2,207;S;R;MI0002
33043;FIBT;1,835;S;R;MI0002
33043;FIBINS;1,17;S;R;MI0002
33043;PSACNCS;0,67;S;R;MI0002
33043;FOL;20,57;S;R;MI0002
33043;NIAEQ;1,690;S;R;MI0002
33043;NIA;1,232;S;R;MI0002
33043;VITPYRID;0,16;S;R;MI0002
33043;RIBF;0,104;S;R;MI0002
33043;THIA;0,0551;S;R;MI0002
33043;VITA;24,859;S;R;MI0002
33043;RETOL;22,15;S;R;MI0002
33043;CAROTENS;181,2;S;R;MI0002
33043;CARTB;46,50;S;R;MI0002
33043;VITB12;0,08;S;R;MI0002
33043;VITC;17,44;S;R;MI0002
33043;VITD;0,972;S;R;MI0002
33043;VITE;0,601;S;R;MI0002
33043;VITK;45,068;S;R;MI0002
33043;CA;34,01;S;R;MI0002
33043;CR;1,74;S;R;MI0002
33043;CU;0,0676;S;R;MI0002
33043;FD;0,017;S;R;MI0002
33043;FE;0,780;S;R;MI0002
33043;ID;10,55;S;R;MI0002
33043;K;247,88;S;R;MI0002
33043;MG;11,438;S;R;MI0002
33043;MN;0,2262;S;R;MI0002
33043;MO;0,0065;S;R;MI0002
33043;NA;138,25;S;R;MI0002
33043;NACL;352,26;S;R;MI0002
33043;NT;0,335;S;R;MI0002
33043;P;45,9;S;R;MI0002
33043;SE;11,154;S;R;MI0002
33043;ZN;0,302;S;R;MI0002
33043;FAFRE;3,387;S;R;MI0002
33043;FACIDCTG;3,524;S;R;MI0002
33043;FAPU;0,916;S;R;MI0002
33043;FAMCIS;1,5673;S;R;MI0002
33043;FASAT;0,8563;S;R;MI0002
33043;FATRN;0,0230;S;R;MI0002
33043;FAPUN3;0,2518;S;R;MI0002
33043;FAPUN6;0,654;S;R;MI0002
33043;FAS18;0,1530;S;R;MI0002
33043;F16D0T;434,643;S;R;MI0002
33043;F18D1T;1491,744;S;R;MI0002
33043;F18D2CN6;646,342;S;R;MI0002
33043;F18D3N3;248,220;S;R;MI0002
33043;F20D4N6;4,599;S;R;MI0002
33043;F20D5N3;0;S;R;MI0002
33043;F22D6N3;3,575;S;R;MI0002
33043;CHOLE;14,02;S;R;MI0002
33043;STERT;31,34;S;R;MI0002
33043;TRP;47,0;S;R;MI0002
33043;MYRIC;36,11;S;R;MI0002
33043;QUERCE;39,66;S;R;MI0002
33044;ENERC;480,82;S;R;MI0002
33044;FAT;6,131;S;R;MI0002
33044;CHOAVL;9,533;S;R;MI0002
33044;CHOCDF;12,245;S;R;MI0002
33044;PROT;4,40;S;R;MI0002
33044;ALC;0;S;R;MI0002
33044;ASH;1,412;S;R;MI0002
33044;WATER;87,09;S;R;MI0002
33044;OA;0,122;S;R;MI0002
33044;SUGOH;0;S;R;MI0002
33044;SUGAR;0,430;S;R;MI0002
33044;FRUS;0,057;S;R;MI0002
33044;GALS;0,001;S;R;MI0002
33044;GLUS;0,077;S;R;MI0002
33044;LACS;0,011;S;R;MI0002
33044;MALS;0,16;S;R;MI0002
33044;SUCS;0,075;S;R;MI0002
33044;STARCH;9,10;S;R;MI0002
33044;FIBC;1,943;S;R;MI0002
33044;FIBT;2,349;S;R;MI0002
33044;FIBINS;2,14;S;R;MI0002
33044;PSACNCS;0,21;S;R;MI0002
33044;FOL;30,94;S;R;MI0002
33044;NIAEQ;5,486;S;R;MI0002
33044;NIA;5,697;S;R;MI0002
33044;VITPYRID;0,20;S;R;MI0002
33044;RIBF;0,372;S;R;MI0002
33044;THIA;0,0934;S;R;MI0002
33044;VITA;34,585;S;R;MI0002
33044;RETOL;35,79;S;R;MI0002
33044;CAROTENS;52,2;S;R;MI0002
33044;CARTB;6,43;S;R;MI0002
33044;VITB12;0,20;S;R;MI0002
33044;VITC;0,86;S;R;MI0002
33044;VITD;5,979;S;R;MI0002
33044;VITE;1,027;S;R;MI0002
33044;VITK;5,533;S;R;MI0002
33044;CA;10,59;S;R;MI0002
33044;CR;1,39;S;R;MI0002
33044;CU;0,2180;S;R;MI0002
33044;FD;0,012;S;R;MI0002
33044;FE;1,248;S;R;MI0002
33044;ID;20,25;S;R;MI0002
33044;K;322,64;S;R;MI0002
33044;MG;14,816;S;R;MI0002
33044;MN;0,2467;S;R;MI0002
33044;MO;0,0015;S;R;MI0002
33044;NA;256,51;S;R;MI0002
33044;NACL;653,59;S;R;MI0002
33044;NT;0,704;S;R;MI0002
33044;P;85,1;S;R;MI0002
33044;SE;4,615;S;R;MI0002
33044;ZN;0,822;S;R;MI0002
33044;FAFRE;5,443;S;R;MI0002
33044;FACIDCTG;5,661;S;R;MI0002
33044;FAPU;1,640;S;R;MI0002
33044;FAMCIS;2,5910;S;R;MI0002
33044;FASAT;1,1450;S;R;MI0002
33044;FATRN;0,0244;S;R;MI0002
33044;FAPUN3;0,3762;S;R;MI0002
33044;FAPUN6;1,252;S;R;MI0002
33044;FAS18;0,2215;S;R;MI0002
33044;F16D0T;617,201;S;R;MI0002
33044;F18D1T;2478,726;S;R;MI0002
33044;F18D2CN6;1239,133;S;R;MI0002
33044;F18D3N3;368,994;S;R;MI0002
33044;F20D4N6;8,647;S;R;MI0002
33044;F20D5N3;0;S;R;MI0002
33044;F22D6N3;7,079;S;R;MI0002
33044;CHOLE;26,01;S;R;MI0002
33044;STERT;79,84;S;R;MI0002
33044;TRP;63,1;S;R;MI0002
33044;MYRIC;0;S;R;MI0002
33044;QUERCE;50,76;S;R;MI0002
33045;ENERC;592,73;S;R;MI0002
33045;FAT;8,427;S;R;MI0002
33045;CHOAVL;5,065;S;R;MI0002
33045;CHOCDF;5,235;S;R;MI0002
33045;PROT;11,14;S;R;MI0002
33045;ALC;0;S;R;MI0002
33045;ASH;1,633;S;R;MI0002
33045;WATER;79,35;S;R;MI0002
33045;OA;0,285;S;R;MI0002
33045;SUGOH;0;S;R;MI0002
33045;SUGAR;1,855;S;R;MI0002
33045;FRUS;0,395;S;R;MI0002
33045;GALS;0,000;S;R;MI0002
33045;GLUS;0,304;S;R;MI0002
33045;LACS;0,965;S;R;MI0002
33045;MALS;0,01;S;R;MI0002
33045;SUCS;0,176;S;R;MI0002
33045;STARCH;3,21;S;R;MI0002
33045;FIBC;0,228;S;R;MI0002
33045;FIBT;0,201;S;R;MI0002
33045;FIBINS;0,12;S;R;MI0002
33045;PSACNCS;0,08;S;R;MI0002
33045;FOL;433,65;S;R;MI0002
33045;NIAEQ;9,420;S;R;MI0002
33045;NIA;6,360;S;R;MI0002
33045;VITPYRID;0,49;S;R;MI0002
33045;RIBF;1,179;S;R;MI0002
33045;THIA;0,0661;S;R;MI0002
33045;VITA;9123,067;S;R;MI0002
33045;RETOL;9097,18;S;R;MI0002
33045;CAROTENS;1709,4;S;R;MI0002
33045;CARTB;304,72;S;R;MI0002
33045;VITB12;35,05;S;R;MI0002
33045;VITC;13,16;S;R;MI0002
33045;VITD;0,434;S;R;MI0002
33045;VITE;0,970;S;R;MI0002
33045;VITK;8,704;S;R;MI0002
33045;CA;39,67;S;R;MI0002
33045;CR;1,21;S;R;MI0002
33045;CU;2,5019;S;R;MI0002
33045;FD;0,016;S;R;MI0002
33045;FE;7,449;S;R;MI0002
33045;ID;17,69;S;R;MI0002
33045;K;256,84;S;R;MI0002
33045;MG;16,532;S;R;MI0002
33045;MN;0,2180;S;R;MI0002
33045;MO;0,0777;S;R;MI0002
33045;NA;238,76;S;R;MI0002
33045;NACL;608,37;S;R;MI0002
33045;NT;1,900;S;R;MI0002
33045;P;222,3;S;R;MI0002
33045;SE;38,288;S;R;MI0002
33045;ZN;3,022;S;R;MI0002
33045;FAFRE;7,639;S;R;MI0002
33045;FACIDCTG;7,973;S;R;MI0002
33045;FAPU;1,361;S;R;MI0002
33045;FAMCIS;2,4428;S;R;MI0002
33045;FASAT;3,7131;S;R;MI0002
33045;FATRN;0,0887;S;R;MI0002
33045;FAPUN3;0,3913;S;R;MI0002
33045;FAPUN6;0,940;S;R;MI0002
33045;FAS18;0,8649;S;R;MI0002
33045;F16D0T;1586,615;S;R;MI0002
33045;F18D1T;2213,488;S;R;MI0002
33045;F18D2CN6;762,786;S;R;MI0002
33045;F18D3N3;245,774;S;R;MI0002
33045;F20D4N6;131,931;S;R;MI0002
33045;F20D5N3;29,902;S;R;MI0002
33045;F22D6N3;50,848;S;R;MI0002
33045;CHOLE;122,25;S;R;MI0002
33045;STERT;18,62;S;R;MI0002
33045;TRP;187,1;S;R;MI0002
33045;MYRIC;7,27;S;R;MI0002
33045;QUERCE;247,87;S;R;MI0002
33046;ENERC;909,50;S;R;MI0002
33046;FAT;13,602;S;R;MI0002
33046;CHOAVL;10,732;S;R;MI0002
33046;CHOCDF;12,470;S;R;MI0002
33046;PROT;12,13;S;R;MI0002
33046;ALC;0;S;R;MI0002
33046;ASH;2,080;S;R;MI0002
33046;WATER;63,35;S;R;MI0002
33046;OA;1,097;S;R;MI0002
33046;SUGOH;0;S;R;MI0002
33046;SUGAR;2,377;S;R;MI0002
33046;FRUS;0,129;S;R;MI0002
33046;GALS;0,000;S;R;MI0002
33046;GLUS;0,219;S;R;MI0002
33046;LACS;1,205;S;R;MI0002
33046;MALS;0,07;S;R;MI0002
33046;SUCS;0,756;S;R;MI0002
33046;STARCH;8,35;S;R;MI0002
33046;FIBC;0,425;S;R;MI0002
33046;FIBT;0,384;S;R;MI0002
33046;FIBINS;0,26;S;R;MI0002
33046;PSACNCS;0,12;S;R;MI0002
33046;FOL;407,88;S;R;MI0002
33046;NIAEQ;7,924;S;R;MI0002
33046;NIA;4,687;S;R;MI0002
33046;VITPYRID;0,41;S;R;MI0002
33046;RIBF;1,153;S;R;MI0002
33046;THIA;0,0940;S;R;MI0002
33046;VITA;6914,249;S;R;MI0002
33046;RETOL;6905,04;S;R;MI0002
33046;CAROTENS;422,0;S;R;MI0002
33046;CARTB;247,60;S;R;MI0002
33046;VITB12;26,76;S;R;MI0002
33046;VITC;9,16;S;R;MI0002
33046;VITD;0,998;S;R;MI0002
33046;VITE;1,582;S;R;MI0002
33046;VITK;9,236;S;R;MI0002
33046;CA;52,47;S;R;MI0002
33046;CR;1,61;S;R;MI0002
33046;CU;1,8965;S;R;MI0002
33046;FD;0,026;S;R;MI0002
33046;FE;6,062;S;R;MI0002
33046;ID;38,49;S;R;MI0002
33046;K;232,65;S;R;MI0002
33046;MG;18,019;S;R;MI0002
33046;MN;0,2116;S;R;MI0002
33046;MO;0,0598;S;R;MI0002
33046;NA;424,29;S;R;MI0002
33046;NACL;1081,09;S;R;MI0002
33046;NT;2,029;S;R;MI0002
33046;P;242,2;S;R;MI0002
33046;SE;37,332;S;R;MI0002
33046;ZN;2,676;S;R;MI0002
33046;FAFRE;12,205;S;R;MI0002
33046;FACIDCTG;12,740;S;R;MI0002
33046;FAPU;1,988;S;R;MI0002
33046;FAMCIS;4,3005;S;R;MI0002
33046;FASAT;5,6647;S;R;MI0002
33046;FATRN;0,1946;S;R;MI0002
33046;FAPUN3;0,4902;S;R;MI0002
33046;FAPUN6;1,450;S;R;MI0002
33046;FAS18;1,1769;S;R;MI0002
33046;F16D0T;2645,972;S;R;MI0002
33046;F18D1T;3945,543;S;R;MI0002
33046;F18D2CN6;1271,953;S;R;MI0002
33046;F18D3N3;354,882;S;R;MI0002
33046;F20D4N6;135,192;S;R;MI0002
33046;F20D5N3;22,369;S;R;MI0002
33046;F22D6N3;64,368;S;R;MI0002
33046;CHOLE;187,73;S;R;MI0002
33046;STERT;26,27;S;R;MI0002
33046;TRP;200,5;S;R;MI0002
33046;MYRIC;4,11;S;R;MI0002
33046;QUERCE;1,36;S;R;MI0002
33047;ENERC;563,26;S;S;MI0107
33047;FAT;13;L;E;MIR003
33047;CHOAVL;3,261;S;R;MI0002
33047;CHOCDF;3,265;S;S;MI0131
33047;PROT;1,50;S;R;MI0002
33047;ALC;0;S;R;MI0002
33047;ASH;0,382;S;R;MI0002
33047;WATER;81,85;S;S;MI0142
33047;OA;0,098;S;R;MI0002
33047;SUGOH;0;S;R;MI0002
33047;SUGAR;2,401;S;R;MI0002
33047;FRUS;0;S;R;MI0002
33047;GALS;1,078;S;R;MI0002
33047;GLUS;1,078;S;R;MI0002
33047;LACS;0,245;S;R;MI0002
33047;MALS;0;S;R;MI0002
33047;SUCS;0;S;R;MI0002
33047;STARCH;0,86;S;R;MI0002
33047;FIBC;0;S;R;MI0002
33047;FIBT;0;S;R;MI0002
33047;FIBINS;0;S;R;MI0002
33047;PSACNCS;0;S;R;MI0002
33047;FOL;2,08;S;R;MI0002
33047;NIAEQ;0,425;S;R;MI0002
33047;NIA;0,049;S;R;MI0002
33047;VITPYRID;0,02;S;R;MI0002
33047;RIBF;0,091;S;R;MI0002
33047;THIA;0,0167;S;R;MI0002
33047;VITA;0,387;S;R;MI0002
33047;RETOL;0,25;S;R;MI0002
33047;CAROTENS;1,6;S;R;MI0002
33047;CARTB;1,62;S;R;MI0002
33047;VITB12;0,20;S;R;MI0002
33047;VITC;0,60;S;R;MI0002
33047;VITD;0;S;R;MI0002
33047;VITE;1,939;S;R;MI0002
33047;VITK;13,933;S;R;MI0002
33047;CA;60,50;S;R;MI0002
33047;CR;0,25;S;R;MI0002
33047;CU;0,0049;S;R;MI0002
33047;FD;0,008;S;R;MI0002
33047;FE;0,023;S;R;MI0002
33047;ID;7,35;S;R;MI0002
33047;K;54;L;L;MI1006
33047;MG;3,9;L;L;MI1006
33047;MN;0,0051;S;R;MI0002
33047;MO;0,0024;S;R;MI0002
33047;NA;21,94;S;R;MI0002
33047;NACL;55,91;S;R;MI0002
33047;NT;0,241;S;R;MI0002
33047;P;44,3;S;R;MI0002
33047;SE;1,366;S;R;MI0002
33047;ZN;0,211;S;R;MI0002
33047;FAFRE;11,5406;S;S;MI0202
33047;FACIDCTG;12,0715;S;T;MIR005
33047;FAPU;1,817;S;S;MI0213
33047;FAMCIS;5,9396;S;S;MI0210
33047;FASAT;3,7840;S;S;MI0209
33047;FATRN;0;S;S;MIR006
33047;FAPUN3;0,6320;S;S;MI0216
33047;FAPUN6;1,1800;S;S;MIR006
33047;FAS18;0,5140;S;S;MIR006
33047;F16D0T;2753,139;S;S;MIR006
33047;F18D1T;5764,000;S;S;MIR006
33047;F18D2CN6;1180;D;K;MI1205
33047;F18D3N3;632;D;K;MI1205
33047;F20D4N6;0;D;K;MI1205
33047;F20D5N3;0;S;R;MI0002
33047;F22D6N3;0;D;K;MI1205
33047;CHOLE;0,94;S;R;MI0002
33047;STERT;58,90;S;R;MI0002
33047;TRP;22,5;S;R;MI0002
33047;MYRIC;0;S;R;MI0002
33047;QUERCE;0;S;R;MI0002
33048;ENERC;343,71;S;S;MI0107
33048;FAT;7;L;E;MIR003
33048;CHOAVL;3,585;S;R;MI0002
33048;CHOCDF;3,601;S;S;MI0131
33048;PROT;1,33;S;R;MI0002
33048;ALC;0;S;R;MI0002
33048;ASH;0,355;S;R;MI0002
33048;WATER;87,71;S;S;MI0142
33048;OA;0,066;S;R;MI0002
33048;SUGOH;0;S;R;MI0002
33048;SUGAR;2,703;S;R;MI0002
33048;FRUS;0;S;R;MI0002
33048;GALS;0,936;S;R;MI0002
33048;GLUS;0,946;S;R;MI0002
33048;LACS;0,265;S;R;MI0002
33048;MALS;0,06;S;R;MI0002
33048;SUCS;0,499;S;R;MI0002
33048;STARCH;0,80;S;R;MI0002
33048;FIBC;0;S;R;MI0002
33048;FIBT;0;S;R;MI0002
33048;FIBINS;0;S;R;MI0002
33048;PSACNCS;0;S;R;MI0002
33048;FOL;1,91;S;R;MI0002
33048;NIAEQ;0,384;S;R;MI0002
33048;NIA;0,042;S;R;MI0002
33048;VITPYRID;0,02;S;R;MI0002
33048;RIBF;0,083;S;R;MI0002
33048;THIA;0,0146;S;R;MI0002
33048;VITA;0,318;S;R;MI0002
33048;RETOL;0,21;S;R;MI0002
33048;CAROTENS;1,3;S;R;MI0002
33048;CARTB;1,30;S;R;MI0002
33048;VITB12;0,16;S;R;MI0002
33048;VITC;0,47;S;R;MI0002
33048;VITD;0,000;S;R;MI0002
33048;VITE;1,005;S;R;MI0002
33048;VITK;8,343;S;R;MI0002
33048;CA;55,52;S;R;MI0002
33048;CR;0,19;S;R;MI0002
33048;CU;0,0043;S;R;MI0002
33048;FD;0,009;S;R;MI0002
33048;FE;0,020;S;R;MI0002
33048;ID;6,48;S;R;MI0002
33048;K;70,41;S;R;MI0002
33048;MG;5,221;S;R;MI0002
33048;MN;0,0045;S;R;MI0002
33048;MO;0,0017;S;R;MI0002
33048;NA;36,19;S;R;MI0002
33048;NACL;92,21;S;R;MI0002
33048;NT;0,214;S;R;MI0002
33048;P;39,8;S;R;MI0002
33048;SE;1,139;S;R;MI0002
33048;ZN;0,189;S;R;MI0002
33048;FAFRE;6,2245;S;S;MI0202
33048;FACIDCTG;6,5108;S;T;MIR005
33048;FAPU;0,978;S;S;MI0213
33048;FAMCIS;3,1960;S;S;MI0210
33048;FASAT;2,0362;S;S;MI0209
33048;FATRN;0,0023;S;S;MIR006
33048;FAPUN3;0,3400;S;S;MI0216
33048;FAPUN6;0,6350;S;S;MIR006
33048;FAS18;0,2770;S;S;MIR006
33048;F16D0T;1482,120;S;S;MIR006
33048;F18D1T;3104,000;S;S;MIR006
33048;F18D2CN6;635;D;K;MI1205
33048;F18D3N3;340;D;K;MI1205
33048;F20D4N6;0;D;K;MI1205
33048;F20D5N3;0;S;R;MI0002
33048;F22D6N3;0;D;K;MI1205
33048;CHOLE;0,82;S;R;MI0002
33048;STERT;39,71;S;R;MI0002
33048;TRP;20,5;S;R;MI0002
33048;MYRIC;0;S;R;MI0002
33048;QUERCE;0;S;R;MI0002
33049;ENERC;234,87;S;S;MI0107
33049;FAT;4;L;E;MIR003
33049;CHOAVL;3,821;S;S;MI0181
33049;CHOCDF;3,878;S;S;MI0131
33049;PROT;1,20;S;R;MI0002
33049;ALC;0;S;R;MI0002
33049;ASH;0,332;S;R;MI0002
33049;WATER;90,59;S;S;MI0142
33049;OA;0,036;S;R;MI0002
33049;SUGOH;0;S;R;MI0002
33049;SUGAR;2,921;S;S;MI0151
33049;FRUS;0;S;R;MI0002
33049;GALS;0,816;S;R;MI0002
33049;GLUS;0,826;S;R;MI0002
33049;LACS;0,290;S;R;MI0002
33049;MALS;0,06;S;R;MI0002
33049;SUCS;0,999;S;R;MI0002
33049;STARCH;0,80;S;R;MI0002
33049;FIBC;0;S;R;MI0002
33049;FIBT;0;S;R;MI0002
33049;FIBINS;0;S;R;MI0002
33049;PSACNCS;0;S;R;MI0002
33049;FOL;1,78;S;R;MI0002
33049;NIAEQ;0,351;S;R;MI0002
33049;NIA;0,036;S;R;MI0002
33049;VITPYRID;0,02;S;R;MI0002
33049;RIBF;0,077;S;R;MI0002
33049;THIA;0,0129;S;R;MI0002
33049;VITA;0,257;S;R;MI0002
33049;RETOL;0,17;S;R;MI0002
33049;CAROTENS;1,0;S;R;MI0002
33049;CARTB;1,02;S;R;MI0002
33049;VITB12;0,12;S;R;MI0002
33049;VITC;0,34;S;R;MI0002
33049;VITD;0,000;S;R;MI0002
33049;VITE;0,478;S;R;MI0002
33049;VITK;4,231;S;R;MI0002
33049;CA;51,42;S;R;MI0002
33049;CR;0,14;S;R;MI0002
33049;CU;0,0039;S;R;MI0002
33049;FD;0,009;S;R;MI0002
33049;FE;0,017;S;R;MI0002
33049;ID;5,75;S;R;MI0002
33049;K;63,42;S;R;MI0002
33049;MG;4,681;S;R;MI0002
33049;MN;0,0039;S;R;MI0002
33049;MO;0,0010;S;R;MI0002
33049;NA;32,36;S;R;MI0002
33049;NACL;82,46;S;R;MI0002
33049;NT;0,192;S;R;MI0002
33049;P;36,0;S;R;MI0002
33049;SE;0,937;S;R;MI0002
33049;ZN;0,172;S;R;MI0002
33049;FAFRE;3,5556;S;S;MI0202
33049;FACIDCTG;3,7192;S;T;MIR005
33049;FAPU;0,558;S;S;MI0213
33049;FAMCIS;1,8224;S;S;MI0210
33049;FASAT;1,1638;S;S;MI0209
33049;FATRN;0,0018;S;S;MIR006
33049;FAPUN3;0,1940;S;S;MI0216
33049;FAPUN6;0,3631;S;S;MIR006
33049;FAS18;0,1580;S;S;MIR006
33049;F16D0T;847,104;S;S;MIR006
33049;F18D1T;1774,000;S;S;MIR006
33049;F18D2CN6;363;D;K;MI1205
33049;F18D3N3;194;D;K;MI1205
33049;F20D4N6;0;D;K;MI1205
33049;F20D5N3;0;S;R;MI0002
33049;F22D6N3;0;D;K;MI1205
33049;CHOLE;0,67;S;R;MI0002
33049;STERT;20,25;S;R;MI0002
33049;TRP;18,9;S;R;MI0002
33049;MYRIC;0;S;R;MI0002
33049;QUERCE;0;S;R;MI0002
33050;ENERC;445,69;S;R;MI0002
33050;FAT;2,496;S;R;MI0002
33050;CHOAVL;15,585;S;R;MI0002
33050;CHOCDF;16,931;S;R;MI0002
33050;PROT;4,75;S;R;MI0002
33050;ALC;0;S;R;MI0002
33050;ASH;0,917;S;R;MI0002
33050;WATER;90,66;S;R;MI0002
33050;OA;0,265;S;R;MI0002
33050;SUGOH;0;S;R;MI0002
33050;SUGAR;5,799;S;R;MI0002
33050;FRUS;0,196;S;R;MI0002
33050;GALS;0;S;R;MI0002
33050;GLUS;0,238;S;R;MI0002
33050;LACS;3,429;S;R;MI0002
33050;MALS;0;S;R;MI0002
33050;SUCS;1,935;S;R;MI0002
33050;STARCH;9,79;S;R;MI0002
33050;FIBC;0,514;S;R;MI0002
33050;FIBT;0,514;S;R;MI0002
33050;FIBINS;0,42;S;R;MI0002
33050;PSACNCS;0,09;S;R;MI0002
33050;FOL;14,28;S;R;MI0002
33050;NIAEQ;1,337;S;R;MI0002
33050;NIA;0,293;S;R;MI0002
33050;VITPYRID;0,07;S;R;MI0002
33050;RIBF;0,191;S;R;MI0002
33050;THIA;0,0479;S;R;MI0002
33050;VITA;42,590;S;R;MI0002
33050;RETOL;45,46;S;R;MI0002
33050;CAROTENS;114,9;S;R;MI0002
33050;CARTB;9,85;S;R;MI0002
33050;VITB12;0,60;S;R;MI0002
33050;VITC;2,54;S;R;MI0002
33050;VITD;1,023;S;R;MI0002
33050;VITE;0,364;S;R;MI0002
33050;VITK;1,091;S;R;MI0002
33050;CA;97,55;S;R;MI0002
33050;CR;0,91;S;R;MI0002
33050;CU;0,0533;S;R;MI0002
33050;FD;0,022;S;R;MI0002
33050;FE;0,488;S;R;MI0002
33050;ID;21,70;S;R;MI0002
33050;K;156,76;S;R;MI0002
33050;MG;15,279;S;R;MI0002
33050;MN;0,1948;S;R;MI0002
33050;MO;0,0074;S;R;MI0002
33050;NA;124,75;S;R;MI0002
33050;NACL;317,86;S;R;MI0002
33050;NT;0,761;S;R;MI0002
33050;P;110,7;S;R;MI0002
33050;SE;8,571;S;R;MI0002
33050;ZN;0,677;S;R;MI0002
33050;FAFRE;2,134;S;R;MI0002
33050;FACIDCTG;2,232;S;R;MI0002
33050;FAPU;0,231;S;R;MI0002
33050;FAMCIS;0,7792;S;R;MI0002
33050;FASAT;1,0986;S;R;MI0002
33050;FATRN;0,0164;S;R;MI0002
33050;FAPUN3;0,0329;S;R;MI0002
33050;FAPUN6;0,190;S;R;MI0002
33050;FAS18;0,2150;S;R;MI0002
33050;F16D0T;580,099;S;R;MI0002
33050;F18D1T;705,349;S;R;MI0002
33050;F18D2CN6;168,346;S;R;MI0002
33050;F18D3N3;17,875;S;R;MI0002
33050;F20D4N6;18,302;S;R;MI0002
33050;F20D5N3;0;S;R;MI0002
33050;F22D6N3;14,982;S;R;MI0002
33050;CHOLE;55,09;S;R;MI0002
33050;STERT;6,19;S;R;MI0002
33050;TRP;72,9;S;R;MI0002
33050;MYRIC;93,90;S;R;MI0002
33050;QUERCE;221,98;S;R;MI0002
33055;ENERC;381,89;S;R;MI0002
33055;FAT;2,885;S;R;MI0002
33055;CHOAVL;10,537;S;R;MI0002
33055;CHOCDF;12,324;S;R;MI0002
33055;PROT;4,75;S;R;MI0002
33055;ALC;0;S;R;MI0002
33055;ASH;1,393;S;R;MI0002
33055;WATER;64,75;S;R;MI0002
33055;OA;0,547;S;R;MI0002
33055;SUGOH;0;S;R;MI0002
33055;SUGAR;0,931;S;R;MI0002
33055;FRUS;0,267;S;R;MI0002
33055;GALS;0;S;R;MI0002
33055;GLUS;0,273;S;R;MI0002
33055;LACS;0,270;S;R;MI0002
33055;MALS;0;S;R;MI0002
33055;SUCS;0,084;S;R;MI0002
33055;STARCH;9,61;S;R;MI0002
33055;FIBC;0,767;S;R;MI0002
33055;FIBT;0,984;S;R;MI0002
33055;FIBINS;0,69;S;R;MI0002
33055;PSACNCS;0,29;S;R;MI0002
33055;FOL;15,58;S;R;MI0002
33055;NIAEQ;1,900;S;R;MI0002
33055;NIA;0,966;S;R;MI0002
33055;VITPYRID;0,19;S;R;MI0002
33055;RIBF;0,064;S;R;MI0002
33055;THIA;0,1151;S;R;MI0002
33055;VITA;22,571;S;R;MI0002
33055;RETOL;18,37;S;R;MI0002
33055;CAROTENS;149,2;S;R;MI0002
33055;CARTB;50,57;S;R;MI0002
33055;VITB12;2,79;S;R;MI0002
33055;VITC;5,76;S;R;MI0002
33055;VITD;2,974;S;R;MI0002
33055;VITE;0,420;S;R;MI0002
33055;VITK;3,398;S;R;MI0002
33055;CA;23,23;S;R;MI0002
33055;CR;0,87;S;R;MI0002
33055;CU;0,0789;S;R;MI0002
33055;FD;0,027;S;R;MI0002
33055;FE;0,673;S;R;MI0002
33055;ID;6,33;S;R;MI0002
33055;K;411,87;S;R;MI0002
33055;MG;21,793;S;R;MI0002
33055;MN;0,1728;S;R;MI0002
33055;MO;0,0051;S;R;MI0002
33055;NA;156,33;S;R;MI0002
33055;NACL;398,33;S;R;MI0002
33055;NT;0,744;S;R;MI0002
33055;P;79,1;S;R;MI0002
33055;SE;6,680;S;R;MI0002
33055;ZN;0,472;S;R;MI0002
33055;FAFRE;2,663;S;R;MI0002
33055;FACIDCTG;2,786;S;R;MI0002
33055;FAPU;0,502;S;R;MI0002
33055;FAMCIS;0,7723;S;R;MI0002
33055;FASAT;1,3637;S;R;MI0002
33055;FATRN;0,0262;S;R;MI0002
33055;FAPUN3;0,3350;S;R;MI0002
33055;FAPUN6;0,133;S;R;MI0002
33055;FAS18;0,1744;S;R;MI0002
33055;F16D0T;698,473;S;R;MI0002
33055;F18D1T;536,127;S;R;MI0002
33055;F18D2CN6;103,039;S;R;MI0002
33055;F18D3N3;51,585;S;R;MI0002
33055;F20D4N6;21,193;S;R;MI0002
33055;F20D5N3;86,066;S;R;MI0002
33055;F22D6N3;129,610;S;R;MI0002
